Device_Major_Number,Device_Minor_Number,CPU_Core_ID,Record_ID,Timestamp_nanoseconds,ProcessID,Trace_Action,OperationType,SectorNumber,IO_Size,ProcessName
259,2,6,1860,0.860865898,4121,D,RS,983171256,168,[java]
259,2,10,1848,0.860937473,4109,D,RS,784531720,8,[java]
259,2,12,1898,0.861027452,4112,D,RS,959578120,8,[java]
259,2,1,1553,0.861069111,4124,D,RS,529399216,256,[java]
259,2,8,1960,0.861080077,4114,D,RS,941751728,256,[java]
259,2,8,1965,0.861086936,4114,D,RS,941752752,8,[java]
259,2,10,1855,0.861091684,4109,D,RS,784531728,256,[java]
259,2,7,1954,0.861102301,4118,D,RS,251133672,256,[java]
259,2,12,1904,0.861125344,4112,D,RS,959578128,256,[java]
259,2,8,1972,0.861288724,4114,D,RS,941752328,8,[java]
259,2,10,1861,0.861360718,4109,D,RS,784531984,168,[java]
259,2,8,1978,0.861363840,4114,D,RS,941752320,8,[java]
259,2,12,1910,0.861458492,4112,D,RS,959578384,160,[java]
259,2,8,1984,0.861515722,4114,D,RS,941752336,256,[java]
259,2,8,1990,0.861663411,4114,D,RS,941752592,160,[java]
259,2,11,1733,0.861722732,4111,D,RS,970587312,256,[java]
259,2,2,1736,0.861872909,4113,D,RS,521797040,256,[java]
259,2,2,1741,0.861876232,4113,D,RS,521798064,8,[java]
259,2,27,882,0.861918710,4123,D,RS,954596784,256,[java]
259,2,27,887,0.861923450,4123,D,RS,954597808,8,[java]
259,2,2,1747,0.862027834,4113,D,RS,521797632,8,[java]
259,2,27,894,0.862126889,4123,D,RS,954597384,8,[java]
259,2,2,1754,0.862175233,4113,D,RS,521797640,256,[java]
259,2,27,900,0.862261298,4123,D,RS,954597392,256,[java]
259,2,2,1760,0.862362839,4113,D,RS,521797896,168,[java]
259,2,0,1977,0.862410916,4119,D,RS,185597744,208,[java]
259,2,0,1978,0.862411642,4119,D,RS,185808112,48,[java]
259,2,4,1958,0.862473071,4110,D,RS,451804592,256,[java]
259,2,27,906,0.862478520,4123,D,RS,954597648,160,[java]
259,2,4,1963,0.862479705,4110,D,RS,451805616,8,[java]
259,2,9,1923,0.862584503,4122,D,RS,947256752,256,[java]
259,2,9,1928,0.862590839,4122,D,RS,947257776,8,[java]
259,2,23,472,0.862610434,4115,D,RS,254934456,256,[java]
259,2,4,1970,0.862682034,4110,D,RS,451805184,8,[java]
259,2,9,1934,0.862738620,4122,D,RS,947257352,8,[java]
259,2,4,1976,0.862773026,4110,D,RS,451805192,256,[java]
259,2,5,1907,0.862784450,4117,D,RS,748289456,256,[java]
259,2,5,1912,0.862788417,4117,D,RS,748290480,8,[java]
259,2,9,1941,0.862841519,4122,D,RS,947257360,256,[java]
259,2,4,1982,0.862960736,4110,D,RS,451805448,168,[java]
259,2,5,1919,0.863031194,4117,D,RS,748290056,8,[java]
259,2,5,1925,0.863099032,4117,D,RS,748290048,8,[java]
259,2,3,1985,0.863108210,4120,D,RS,526515640,256,[java]
259,2,9,1947,0.863111217,4122,D,RS,947257616,160,[java]
259,2,3,1990,0.863111966,4120,D,RS,526516664,8,[java]
259,2,6,1869,0.863185723,4121,D,RS,78905192,152,[java]
259,2,6,1870,0.863186742,4121,D,RS,79036856,104,[java]
259,2,5,1931,0.863199404,4117,D,RS,748290064,256,[java]
259,2,3,1997,0.863245861,4120,D,RS,526516232,8,[java]
259,2,13,1462,0.863285145,4116,D,RS,934411696,256,[java]
259,2,13,1467,0.863290266,4116,D,RS,934412720,8,[java]
259,2,3,2003,0.863394594,4120,D,RS,526516240,256,[java]
259,2,7,1960,0.863408532,4118,D,RS,300817712,256,[java]
259,2,7,1965,0.863411835,4118,D,RS,300818736,8,[java]
259,2,5,1937,0.863432891,4117,D,RS,748290320,160,[java]
259,2,13,1473,0.863436372,4116,D,RS,934412296,8,[java]
259,2,7,1971,0.863584256,4118,D,RS,300818304,8,[java]
259,2,3,2009,0.863613033,4120,D,RS,526516496,168,[java]
259,2,13,1480,0.863627977,4116,D,RS,934412304,256,[java]
259,2,7,1978,0.863667980,4118,D,RS,300818312,256,[java]
259,2,12,1916,0.863733132,4112,D,RS,212336368,256,[java]
259,2,13,1486,0.863793286,4116,D,RS,934412560,160,[java]
259,2,7,1984,0.863837294,4118,D,RS,300818568,168,[java]
259,2,11,1739,0.863962769,4111,D,RS,926547384,256,[java]
259,2,11,1744,0.863966566,4111,D,RS,926548408,8,[java]
259,2,11,1751,0.864097831,4111,D,RS,926547976,8,[java]
259,2,11,1757,0.864196613,4111,D,RS,926547984,256,[java]
259,2,11,1763,0.864390832,4111,D,RS,926548240,168,[java]
259,2,2,1766,0.864671303,4113,D,RS,54746928,256,[java]
259,2,0,1985,0.864730544,4119,D,RS,262798768,256,[java]
259,2,0,1990,0.864733987,4119,D,RS,262799792,8,[java]
259,2,0,1997,0.864942362,4119,D,RS,262799360,8,[java]
259,2,0,2003,0.865048111,4119,D,RS,262799368,256,[java]
259,2,0,2009,0.865237067,4119,D,RS,262799624,168,[java]
259,2,4,1988,0.865265700,4110,D,RS,904002992,256,[java]
259,2,4,1993,0.865269459,4110,D,RS,904004016,8,[java]
259,2,4,1999,0.865427352,4110,D,RS,904003592,8,[java]
259,2,1,1559,0.865499944,4124,D,RS,46529976,256,[java]
259,2,4,2006,0.865525327,4110,D,RS,904003584,8,[java]
259,2,4,2012,0.865682889,4110,D,RS,904003600,256,[java]
259,2,27,912,0.865690270,4123,D,RS,537787832,256,[java]
259,2,23,478,0.865799666,4115,D,RS,932314544,256,[java]
259,2,23,483,0.865804343,4115,D,RS,932315568,8,[java]
259,2,5,1943,0.865830014,4117,D,RS,264633776,256,[java]
259,2,5,1948,0.865833183,4117,D,RS,264634800,8,[java]
259,2,4,2018,0.865844446,4110,D,RS,904003856,160,[java]
259,2,23,489,0.865888491,4115,D,RS,932315144,8,[java]
259,2,10,1867,0.865901133,4109,D,RS,904789424,256,[java]
259,2,10,1872,0.865905323,4109,D,RS,904790448,8,[java]
259,2,12,1922,0.865942280,4112,D,RS,235535800,256,[java]
259,2,5,1954,0.865958803,4117,D,RS,264634376,8,[java]
259,2,23,496,0.866025503,4115,D,RS,932315152,256,[java]
259,2,5,1961,0.866074130,4117,D,RS,264634384,256,[java]
259,2,10,1879,0.866091413,4109,D,RS,904790024,8,[java]
259,2,8,1996,0.866155634,4114,D,RS,317586864,256,[java]
259,2,8,2001,0.866159420,4114,D,RS,317587888,8,[java]
259,2,7,1990,0.866165799,4118,D,RS,142998968,256,[java]
259,2,10,1885,0.866223231,4109,D,RS,904790032,256,[java]
259,2,8,2007,0.866255345,4114,D,RS,317587456,8,[java]
259,2,23,502,0.866269610,4115,D,RS,932315408,160,[java]
259,2,9,1953,0.866397185,4122,D,RS,284294576,256,[java]
259,2,5,1967,0.866399906,4117,D,RS,264634640,160,[java]
259,2,9,1958,0.866400518,4122,D,RS,284295600,8,[java]
259,2,10,1891,0.866430702,4109,D,RS,904790288,160,[java]
259,2,8,2014,0.866457916,4114,D,RS,317587464,256,[java]
259,2,9,1965,0.866564315,4122,D,RS,284295168,8,[java]
259,2,11,1769,0.866672326,4111,D,RS,328334720,256,[java]
259,2,9,1971,0.866689825,4122,D,RS,284295176,256,[java]
259,2,8,2020,0.866721929,4114,D,RS,317587720,168,[java]
259,2,2,1772,0.866870092,4113,D,RS,271711664,256,[java]
259,2,2,1777,0.866873727,4113,D,RS,271712688,8,[java]
259,2,9,1977,0.866924912,4122,D,RS,284295432,168,[java]
259,2,2,1783,0.867001133,4113,D,RS,271712256,8,[java]
259,2,2,1790,0.867086969,4113,D,RS,271712264,256,[java]
259,2,2,1796,0.867280588,4113,D,RS,271712520,168,[java]
259,2,0,2015,0.867535725,4119,D,RS,911080888,256,[java]
259,2,0,2020,0.867539262,4119,D,RS,911081912,8,[java]
259,2,6,1877,0.867585532,4121,D,RS,901643696,256,[java]
259,2,6,1882,0.867591881,4121,D,RS,901644720,8,[java]
259,2,0,2026,0.867646134,4119,D,RS,911081480,8,[java]
259,2,6,1888,0.867758256,4121,D,RS,901644296,8,[java]
259,2,0,2033,0.867820206,4119,D,RS,911081488,256,[java]
259,2,6,1895,0.867874825,4121,D,RS,901644304,256,[java]
259,2,0,2039,0.867996039,4119,D,RS,911081744,168,[java]
259,2,6,1901,0.868081045,4121,D,RS,901644560,160,[java]
259,2,3,2018,0.868110099,4120,D,RS,121372520,152,[java]
259,2,3,2019,0.868111070,4120,D,RS,121504184,104,[java]
259,2,12,1928,0.868184427,4112,D,RS,912391584,256,[java]
259,2,12,1933,0.868187902,4112,D,RS,912392608,8,[java]
259,2,4,2024,0.868197785,4110,D,RS,862715568,256,[java]
259,2,12,1939,0.868285379,4112,D,RS,912392176,8,[java]
259,2,7,1996,0.868366681,4118,D,RS,436915632,256,[java]
259,2,12,1946,0.868404377,4112,D,RS,912392184,256,[java]
259,2,12,1952,0.868611029,4112,D,RS,912392440,168,[java]
259,2,5,1973,0.868706209,4117,D,RS,281214640,256,[java]
259,2,10,1897,0.868785821,4109,D,RS,877002160,256,[java]
259,2,10,1902,0.868789420,4109,D,RS,877003184,8,[java]
259,2,10,1908,0.868939841,4109,D,RS,877002760,8,[java]
259,2,10,1915,0.868996804,4109,D,RS,877002752,8,[java]
259,2,8,2026,0.869072131,4114,D,RS,236846472,256,[java]
259,2,8,2031,0.869075565,4114,D,RS,236847496,8,[java]
259,2,10,1921,0.869103508,4109,D,RS,877002768,256,[java]
259,2,27,918,0.869121671,4123,D,RS,155713272,256,[java]
259,2,8,2038,0.869236483,4114,D,RS,236847064,8,[java]
259,2,10,1927,0.869323888,4109,D,RS,877003024,160,[java]
259,2,8,2044,0.869387480,4114,D,RS,236847072,256,[java]
259,2,2,1802,0.869587048,4113,D,RS,395443480,256,[java]
259,2,8,2050,0.869594721,4114,D,RS,236847328,168,[java]
259,2,23,508,0.869654286,4115,D,RS,286916016,256,[java]
259,2,23,513,0.869658907,4115,D,RS,286917040,8,[java]
259,2,23,519,0.869814143,4115,D,RS,286916608,8,[java]
259,2,23,526,0.869914879,4115,D,RS,286916616,256,[java]
259,2,1,1565,0.869933250,4124,D,RS,592969472,256,[java]
259,2,23,532,0.870085217,4115,D,RS,286916872,168,[java]
259,2,9,1983,0.870178254,4122,D,RS,306380464,256,[java]
259,2,9,1988,0.870181615,4122,D,RS,306381488,8,[java]
259,2,0,2045,0.870289726,4119,D,RS,214105776,256,[java]
259,2,0,2050,0.870292938,4119,D,RS,214106800,8,[java]
259,2,9,1994,0.870333643,4122,D,RS,306381064,8,[java]
259,2,3,2029,0.870369955,4120,D,RS,899313208,96,[java]
259,2,3,2030,0.870370892,4120,D,RS,900988768,160,[java]
259,2,6,1907,0.870380346,4121,D,RS,554040752,256,[java]
259,2,6,1912,0.870384695,4121,D,RS,554041776,8,[java]
259,2,4,2030,0.870397403,4110,D,RS,632667960,256,[java]
259,2,0,2057,0.870450565,4119,D,RS,214106376,8,[java]
259,2,9,2001,0.870475733,4122,D,RS,306381056,8,[java]
259,2,7,2002,0.870578761,4118,D,RS,538836400,256,[java]
259,2,7,2007,0.870582146,4118,D,RS,538837424,8,[java]
259,2,0,2063,0.870614616,4119,D,RS,214106368,8,[java]
259,2,6,1919,0.870624369,4121,D,RS,554041352,8,[java]
259,2,9,2007,0.870677622,4122,D,RS,306381072,256,[java]
259,2,13,1495,0.870696532,4116,D,RS,267124592,144,[java]
259,2,13,1496,0.870698120,4116,D,RS,267626864,112,[java]
259,2,0,2069,0.870727246,4119,D,RS,214106384,256,[java]
259,2,6,1925,0.870732056,4121,D,RS,554041360,256,[java]
259,2,7,2014,0.870766747,4118,D,RS,538837000,8,[java]
259,2,9,2013,0.870914744,4122,D,RS,306381328,160,[java]
259,2,5,1979,0.870947905,4117,D,RS,476970416,256,[java]
259,2,12,1958,0.870958108,4112,D,RS,956169648,256,[java]
259,2,5,1984,0.870960341,4117,D,RS,476971440,8,[java]
259,2,7,2020,0.870967390,4118,D,RS,538837008,256,[java]
259,2,0,2075,0.871011862,4119,D,RS,214106640,160,[java]
259,2,6,1931,0.871055285,4121,D,RS,554041616,160,[java]
259,2,11,1775,0.871088254,4111,D,RS,428473776,256,[java]
259,2,11,1780,0.871091952,4111,D,RS,428474800,8,[java]
259,2,5,1990,0.871134839,4117,D,RS,476971016,8,[java]
259,2,5,1997,0.871272085,4117,D,RS,476971024,256,[java]
259,2,11,1786,0.871294895,4111,D,RS,428474376,8,[java]
259,2,7,2026,0.871350003,4118,D,RS,538837264,160,[java]
259,2,5,2003,0.871427972,4117,D,RS,476971280,160,[java]
259,2,11,1793,0.871460052,4111,D,RS,428474384,256,[java]
259,2,10,1933,0.871587827,4109,D,RS,921304504,256,[java]
259,2,11,1799,0.871647491,4111,D,RS,428474640,160,[java]
259,2,2,1811,0.871793996,4113,D,RS,541065056,160,[java]
259,2,2,1812,0.871794908,4113,D,RS,541262520,96,[java]
259,2,8,2056,0.871925251,4114,D,RS,891157944,256,[java]
259,2,1,1571,0.872172896,4124,D,RS,423230904,256,[java]
259,2,1,1576,0.872176532,4124,D,RS,423231928,8,[java]
259,2,1,1583,0.872385971,4124,D,RS,423231496,8,[java]
259,2,1,1589,0.872492687,4124,D,RS,423231504,256,[java]
259,2,27,924,0.872513534,4123,D,RS,417725872,256,[java]
259,2,27,929,0.872518391,4123,D,RS,417726896,8,[java]
259,2,3,2037,0.872574842,4120,D,RS,450231680,256,[java]
259,2,3,2042,0.872578236,4120,D,RS,450232704,8,[java]
259,2,4,2036,0.872609101,4110,D,RS,483066736,256,[java]
259,2,27,935,0.872669341,4123,D,RS,417726464,8,[java]
259,2,3,2048,0.872697525,4120,D,RS,450232272,8,[java]
259,2,1,1595,0.872698662,4124,D,RS,423231760,168,[java]
259,2,27,942,0.872833574,4123,D,RS,417726472,256,[java]
259,2,3,2055,0.872865714,4120,D,RS,450232280,256,[java]
259,2,27,948,0.873037711,4123,D,RS,417726728,168,[java]
259,2,3,2061,0.873076794,4120,D,RS,450232536,168,[java]
259,2,23,538,0.873224415,4115,D,RS,422968752,256,[java]
259,2,23,543,0.873229940,4115,D,RS,422969776,8,[java]
259,2,23,550,0.873407540,4115,D,RS,422969352,8,[java]
259,2,0,2081,0.873440828,4119,D,RS,178388400,256,[java]
259,2,23,556,0.873465122,4115,D,RS,422969344,8,[java]
259,2,6,1937,0.873538884,4121,D,RS,446561688,256,[java]
259,2,6,1942,0.873545345,4121,D,RS,446562712,8,[java]
259,2,7,2032,0.873644233,4118,D,RS,820753584,256,[java]
259,2,5,2009,0.873682484,4117,D,RS,420347312,256,[java]
259,2,23,562,0.873683661,4115,D,RS,422969360,256,[java]
259,2,5,2014,0.873685841,4117,D,RS,420348336,8,[java]
259,2,6,1949,0.873738081,4121,D,RS,446562280,8,[java]
259,2,13,1503,0.873807452,4116,D,RS,393084336,256,[java]
259,2,10,1939,0.873809947,4109,D,RS,545770984,256,[java]
259,2,13,1508,0.873812312,4116,D,RS,393085360,8,[java]
259,2,6,1955,0.873864470,4121,D,RS,446562288,256,[java]
259,2,11,1805,0.873930894,4111,D,RS,428211632,256,[java]
259,2,11,1810,0.873935030,4111,D,RS,428212656,8,[java]
259,2,23,568,0.873968411,4115,D,RS,422969616,160,[java]
259,2,5,2021,0.873982142,4117,D,RS,420347912,8,[java]
259,2,2,1819,0.873995980,4113,D,RS,391773624,256,[java]
259,2,2,1824,0.873999354,4113,D,RS,391774648,8,[java]
259,2,13,1515,0.874001624,4116,D,RS,393084936,8,[java]
259,2,11,1816,0.874014029,4111,D,RS,428212232,8,[java]
259,2,9,2019,0.874022245,4122,D,RS,740163000,256,[java]
259,2,6,1961,0.874125852,4121,D,RS,446562544,168,[java]
259,2,5,2027,0.874158976,4117,D,RS,420347920,256,[java]
259,2,11,1823,0.874200481,4111,D,RS,428212224,8,[java]
259,2,13,1521,0.874212778,4116,D,RS,393084944,256,[java]
259,2,2,1831,0.874313126,4113,D,RS,391774216,8,[java]
259,2,11,1829,0.874333396,4111,D,RS,428212240,256,[java]
259,2,5,2033,0.874373691,4117,D,RS,420348176,160,[java]
259,2,2,1837,0.874419258,4113,D,RS,391774224,256,[java]
259,2,13,1527,0.874457584,4116,D,RS,393085200,160,[java]
259,2,11,1835,0.874562851,4111,D,RS,428212496,160,[java]
259,2,2,1843,0.874659625,4113,D,RS,391774480,168,[java]
259,2,4,2042,0.874815293,4110,D,RS,400162224,256,[java]
259,2,4,2047,0.874818681,4110,D,RS,400163248,8,[java]
259,2,4,2053,0.874917182,4110,D,RS,400162816,8,[java]
259,2,4,2060,0.875020426,4110,D,RS,400162824,256,[java]
259,2,1,1604,0.875033271,4124,D,RS,907542328,200,[java]
259,2,1,1605,0.875033945,4124,D,RS,907674024,56,[java]
259,2,4,2066,0.875160601,4110,D,RS,400163080,168,[java]
259,2,12,1964,0.875374060,4112,D,RS,364066160,256,[java]
259,2,12,1969,0.875377706,4112,D,RS,364067184,8,[java]
259,2,3,2067,0.875379350,4120,D,RS,945421752,256,[java]
259,2,12,1975,0.875505894,4112,D,RS,364066760,8,[java]
259,2,12,1982,0.875644367,4112,D,RS,364066752,8,[java]
259,2,0,2087,0.875667570,4119,D,RS,364248496,256,[java]
259,2,0,2092,0.875671023,4119,D,RS,364249520,8,[java]
259,2,12,1988,0.875751558,4112,D,RS,364066768,256,[java]
259,2,0,2099,0.875873065,4119,D,RS,364249096,8,[java]
259,2,7,2038,0.875873382,4118,D,RS,246545840,256,[java]
259,2,7,2043,0.875876812,4118,D,RS,246546864,8,[java]
259,2,12,1994,0.875947996,4112,D,RS,364067024,160,[java]
259,2,7,2049,0.876005997,4118,D,RS,246546440,8,[java]
259,2,0,2105,0.876012137,4119,D,RS,364249104,256,[java]
259,2,27,954,0.876054084,4123,D,RS,134610352,256,[java]
259,2,10,1945,0.876055228,4109,D,RS,342516344,256,[java]
259,2,10,1950,0.876058984,4109,D,RS,342517368,8,[java]
259,2,27,959,0.876059896,4123,D,RS,134611376,8,[java]
259,2,7,2056,0.876081991,4118,D,RS,246546432,8,[java]
259,2,0,2111,0.876220479,4119,D,RS,364249360,160,[java]
259,2,7,2062,0.876237030,4118,D,RS,246546448,256,[java]
259,2,10,1957,0.876276914,4109,D,RS,342516944,8,[java]
259,2,27,966,0.876292738,4123,D,RS,134610952,8,[java]
259,2,8,2062,0.876351525,4114,D,RS,900595120,256,[java]
259,2,6,1967,0.876439835,4121,D,RS,861273520,256,[java]
259,2,27,972,0.876443361,4123,D,RS,134610960,256,[java]
259,2,7,2068,0.876464351,4118,D,RS,246546704,160,[java]
259,2,10,1963,0.876515485,4109,D,RS,342516952,256,[java]
259,2,27,978,0.876688596,4123,D,RS,134611216,160,[java]
259,2,5,2039,0.876717356,4117,D,RS,40500656,256,[java]
259,2,5,2044,0.876724024,4117,D,RS,40501680,8,[java]
259,2,5,2050,0.876812304,4117,D,RS,40501256,8,[java]
259,2,11,1841,0.876836197,4111,D,RS,248643000,256,[java]
259,2,11,1846,0.876839540,4111,D,RS,248644024,8,[java]
259,2,10,1969,0.876847352,4109,D,RS,342517208,160,[java]
259,2,5,2057,0.876907088,4117,D,RS,40501264,256,[java]
259,2,11,1852,0.876914526,4111,D,RS,248643592,8,[java]
259,2,2,1849,0.877018495,4113,D,RS,491126200,256,[java]
259,2,11,1859,0.877124675,4111,D,RS,248643600,256,[java]
259,2,5,2063,0.877148887,4117,D,RS,40501520,160,[java]
259,2,1,1612,0.877266819,4124,D,RS,700054848,256,[java]
259,2,1,1617,0.877270501,4124,D,RS,700055864,16,[java]
259,2,11,1865,0.877321479,4111,D,RS,248643856,168,[java]
259,2,1,1624,0.877424022,4124,D,RS,700055440,8,[java]
259,2,9,2028,0.877492562,4122,D,RS,176160616,152,[java]
259,2,23,574,0.877492701,4115,D,RS,848428464,256,[java]
259,2,9,2029,0.877493867,4122,D,RS,176358008,104,[java]
259,2,23,579,0.877497209,4115,D,RS,848429488,8,[java]
259,2,4,2072,0.877498671,4110,D,RS,287178168,256,[java]
259,2,1,1630,0.877512690,4124,D,RS,700055448,256,[java]
259,2,3,2073,0.877611174,4120,D,RS,879361456,256,[java]
259,2,3,2078,0.877617973,4120,D,RS,879362480,8,[java]
259,2,13,1533,0.877632709,4116,D,RS,643169712,256,[java]
259,2,13,1538,0.877637596,4116,D,RS,643170736,8,[java]
259,2,23,586,0.877666018,4115,D,RS,848429056,8,[java]
259,2,1,1636,0.877819696,4124,D,RS,700055704,160,[java]
259,2,3,2084,0.877827718,4120,D,RS,879362056,8,[java]
259,2,13,1545,0.877932579,4116,D,RS,643170304,8,[java]
259,2,23,592,0.877958520,4115,D,RS,848429064,256,[java]
259,2,3,2091,0.877983278,4120,D,RS,879362064,256,[java]
259,2,13,1551,0.878049418,4116,D,RS,643170312,256,[java]
259,2,23,598,0.878170496,4115,D,RS,848429320,168,[java]
259,2,3,2097,0.878186171,4120,D,RS,879362320,160,[java]
259,2,13,1557,0.878264292,4116,D,RS,643170568,168,[java]
259,2,12,2000,0.878279173,4112,D,RS,103677368,256,[java]
259,2,12,2005,0.878283124,4112,D,RS,103678392,8,[java]
259,2,12,2011,0.878393374,4112,D,RS,103677960,8,[java]
259,2,12,2018,0.878494061,4112,D,RS,103677968,256,[java]
259,2,0,2117,0.878534119,4119,D,RS,567410096,256,[java]
259,2,0,2122,0.878537471,4119,D,RS,567411120,8,[java]
259,2,8,2068,0.878558343,4114,D,RS,856554936,256,[java]
259,2,8,2073,0.878561617,4114,D,RS,856555960,8,[java]
259,2,6,1973,0.878644027,4121,D,RS,910360248,256,[java]
259,2,6,1978,0.878647180,4121,D,RS,910361272,8,[java]
259,2,0,2128,0.878651335,4119,D,RS,567410688,8,[java]
259,2,12,2024,0.878668615,4112,D,RS,103678224,168,[java]
259,2,8,2080,0.878747363,4114,D,RS,856555528,8,[java]
259,2,6,1984,0.878784982,4121,D,RS,910360840,8,[java]
259,2,0,2135,0.878809213,4119,D,RS,567410696,256,[java]
259,2,7,2074,0.878841283,4118,D,RS,811175952,256,[java]
259,2,8,2086,0.878866709,4114,D,RS,856555536,256,[java]
259,2,6,1991,0.878890519,4121,D,RS,910360848,256,[java]
259,2,0,2141,0.878992568,4119,D,RS,567410952,168,[java]
259,2,0,2146,0.879137576,4114,D,RS,856555792,168,[java]
259,2,10,1975,0.879183272,4109,D,RS,312606112,256,[java]
259,2,6,1997,0.879184148,4121,D,RS,910361104,168,[java]
259,2,7,2080,0.879252077,4118,D,RS,890633648,256,[java]
259,2,7,2085,0.879255396,4118,D,RS,890634672,8,[java]
259,2,2,1858,0.879266193,4113,D,RS,180092776,152,[java]
259,2,2,1859,0.879267133,4113,D,RS,180224448,104,[java]
259,2,7,2091,0.879356104,4118,D,RS,890634248,8,[java]
259,2,5,2069,0.879476836,4117,D,RS,852884912,256,[java]
259,2,5,2074,0.879480071,4117,D,RS,852885936,8,[java]
259,2,5,2079,0.879535169,4118,D,RS,890634256,256,[java]
259,2,5,2086,0.879593688,4117,D,RS,852885512,8,[java]
259,2,11,1871,0.879619896,4111,D,RS,179174832,256,[java]
259,2,4,2078,0.879693135,4110,D,RS,84674872,256,[java]
259,2,4,2083,0.879696290,4110,D,RS,84675896,8,[java]
259,2,5,2093,0.879715593,4117,D,RS,852885520,256,[java]
259,2,19,5,0.879726446,4118,D,RS,890634512,160,[java]
259,2,27,984,0.879754571,4123,D,RS,164086008,256,[java]
259,2,4,2089,0.879844127,4110,D,RS,84675880,8,[java]
259,2,5,2099,0.879965117,4117,D,RS,852885776,160,[java]
259,2,9,2039,0.880019042,4122,D,RS,250085208,168,[java]
259,2,9,2040,0.880019836,4122,D,RS,250216888,88,[java]
259,2,4,2096,0.880021991,4110,D,RS,84675888,8,[java]
259,2,1,1642,0.880116182,4124,D,RS,100531640,256,[java]
259,2,1,1647,0.880119347,4124,D,RS,100532664,8,[java]
259,2,4,2102,0.880204189,4110,D,RS,558759344,256,[java]
259,2,4,2107,0.880208158,4110,D,RS,558760368,8,[java]
259,2,1,1654,0.880237790,4124,D,RS,100532232,8,[java]
259,2,4,2114,0.880335603,4110,D,RS,558759936,8,[java]
259,2,1,1660,0.880374171,4124,D,RS,100532240,256,[java]
259,2,4,2120,0.880430155,4110,D,RS,558759944,256,[java]
259,2,3,2103,0.880521776,4120,D,RS,103090984,256,[java]
259,2,3,2108,0.880525205,4120,D,RS,103092008,8,[java]
259,2,1,1666,0.880527482,4124,D,RS,100532496,168,[java]
259,2,4,2126,0.880619537,4110,D,RS,558760200,168,[java]
259,2,3,2114,0.880626574,4120,D,RS,103091976,16,[java]
259,2,8,2092,0.880688760,4115,D,RS,559545776,256,[java]
259,2,8,2097,0.880691888,4115,D,RS,559546800,8,[java]
259,2,3,2121,0.880729438,4120,D,RS,103091992,16,[java]
259,2,8,2103,0.880824370,4115,D,RS,559546368,8,[java]
259,2,8,2110,0.880923188,4115,D,RS,559546376,256,[java]
259,2,3,2127,0.880978186,4120,D,RS,537540968,256,[java]
259,2,3,2132,0.880981426,4120,D,RS,537541992,8,[java]
259,2,12,2030,0.881044136,4112,D,RS,845544880,256,[java]
259,2,12,2035,0.881047693,4112,D,RS,845545904,8,[java]
259,2,8,2116,0.881104267,4115,D,RS,559546632,168,[java]
259,2,3,2138,0.881112023,4120,D,RS,537541560,8,[java]
259,2,12,2041,0.881182357,4112,D,RS,845545480,8,[java]
259,2,3,2145,0.881298573,4120,D,RS,537541568,256,[java]
259,2,0,2153,0.881304716,4119,D,RS,839057072,256,[java]
259,2,0,2158,0.881307999,4119,D,RS,839058096,8,[java]
259,2,12,2048,0.881349685,4112,D,RS,845545488,256,[java]
